dateTime,open,high,low,close,volume
2021-02-04 00-15-00,0.03682980,0.03751460,0.03673150,0.03695700,147909412.00000000
2021-02-04 00-30-00,0.03695660,0.03720000,0.03670000,0.03671500,102364737.00000000
2021-02-04 00-45-00,0.03670730,0.03676390,0.03611110,0.03629300,136891833.00000000
2021-02-04 01-00-00,0.03629560,0.03632770,0.03583670,0.03624740,121929680.00000000
2021-02-04 01-15-00,0.03624700,0.03742960,0.03620000,0.03695930,180543558.00000000
2021-02-04 01-30-00,0.03695930,0.03720000,0.03658000,0.03677290,90216288.00000000
2021-02-04 01-45-00,0.03676190,0.03715860,0.03636260,0.03688080,83466289.00000000
2021-02-04 02-00-00,0.03688080,0.03719650,0.03686530,0.03715830,49886295.00000000
2021-02-04 02-15-00,0.03715830,0.03850000,0.03714800,0.03795490,194019857.00000000
2021-02-04 02-30-00,0.03795450,0.03942900,0.03790000,0.03867470,305836727.00000000
2021-02-04 02-45-00,0.03865930,0.03977770,0.03834000,0.03861920,348268560.00000000
2021-02-04 03-00-00,0.03863130,0.03863130,0.03786900,0.03845730,147744032.00000000
2021-02-04 03-15-00,0.03845080,0.03845080,0.03739000,0.03799960,182402728.00000000
2021-02-04 03-30-00,0.03795430,0.03922890,0.03791350,0.03898980,177383978.00000000
2021-02-04 03-45-00,0.03898980,0.03900000,0.03831590,0.03844770,105023464.00000000
2021-02-04 04-00-00,0.03842070,0.03900000,0.03790420,0.03883360,157617906.00000000
2021-02-04 04-15-00,0.03881830,0.03954860,0.03851220,0.03938140,153320848.00000000
2021-02-04 04-30-00,0.03938200,0.03995060,0.03898420,0.03984400,163282723.00000000
2021-02-04 04-45-00,0.03984430,0.04130000,0.03932380,0.04126530,448887066.00000000
